"mmsi","Min","Max","Mean","Std. deviation","Variance","Skewness","Kurtosis"
"314415000",5.5,14.199999809265138,10.621504388429843,1.8831906792659792,3.5464071344742596,0.635938269775477,-0.7408596404588073
"352477000",6.300000190734863,13.199999809265137,10.443222861692126,1.3678620893170574,1.8710466953908254,-0.4176685832672116,-0.5526604906905331
"353594000",6.0,14.600000381469728,11.105034635230544,2.3527758127101883,5.535554024874088,-0.4014909150895158,-1.2187954280561324
"353764000",4.5,16.100000381469727,12.837251649523955,2.8281299338386385,7.998318922674141,-1.1589145337162612,0.33703537524431193
"353775000",0.0,21.100000381469727,11.7910897837999,6.912059011119669,47.77655977320062,-0.6596084344640937,-0.8893218205686786
"354505000",0.0,20.0,9.555424038028487,7.867993820852672,61.90532676497584,-0.1709037569519638,-1.7236496325503947
"354972000",1.7999999523162842,18.500000000000004,11.50827316513728,3.854556179734118,14.857603342726478,-0.19738697459807789,-0.03502177687438764
"354974000",0.0,13.500000000000002,9.496024025532854,3.77365104791672,14.24044223144296,-1.6460644215677152,1.4962078763038065
"355036000",9.100000381469727,16.200000762939453,14.51794459730338,1.4362274893659137,2.062749401210316,-2.019056985271833,4.086113813196686
"355443000",0.6000000238418579,16.399999618530273,12.763606754985332,3.17662219853186,10.090928592205387,-1.3069485238300507,1.2346992389427727
"370993000",1.8999999761581419,18.100000381469727,12.36350845064083,5.32292945375033,28.333577969602786,-0.8760899894287204,-0.7491064483676678
"372092000",9.699999809265138,18.0,16.126470589070767,1.4640954817396508,2.14357557965046,-2.329130773128249,5.131941094319494
"372736000",5.400000095367432,18.799999237060547,14.965229503302647,2.869979780646188,8.236783941317942,-1.080663553738107,1.025395964332616
"374815000",7.400000095367432,20.399999618530273,15.389716953021958,2.413274601794066,5.823894303664309,-0.5207127523853503,0.08055422662647185
"377764000",6.4000000953674325,10.800000190734863,8.869879186907914,0.842663872552892,0.7100824021058365,-0.43667391987363346,-0.5776828647262019
"431174000",3.799999952316284,14.000000000000002,10.878643218296855,2.2080461663192175,4.875467872596992,-1.5465939097097776,2.2043594535909246
"432657000",0.800000011920929,18.399999618530277,12.294215185574561,4.714744599475617,22.228816638284496,-1.2051447541310567,0.7231809413582613
"477066700",9.600000381469727,21.000000000000004,17.410394713827635,2.996555426273518,8.979344422729266,-0.7325476528985556,-0.40418220104751307
"477129300",7.699999809265136,22.899999618530277,17.676448486393674,3.349903734410252,11.221855029815753,-0.7481161868575393,0.3900611677771293
"477266900",4.099999904632568,16.200000762939453,12.688384332346867,1.581853640590154,2.502260940248324,-0.592442230667387,4.04978323254567
"477321000",4.800000190734864,15.300000190734862,11.229820634039335,2.0165187248161893,4.06634776753431,-0.19655990441949459,0.05235614789157079
"477427500",0.0,18.60000038146973,13.32423614589498,6.3580826619361535,40.42521513601312,-1.3047065524678916,0.10785774559900656
"477559200",0.0,26.79999923706055,11.542661425910884,5.555026158418801,30.85831562071715,-0.3258345208629959,0.44686973063633645
